fps,case,time,action,position_x,position_y,position_z,hp,sp,enemy_hp,actor_yaw,enemy_x,enemy_y
30,1,3.9000,None,59.93,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
30,1,3.9333,None,59.93,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
30,1,3.9667,None,59.93,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
30,1,4.0000,None,59.93,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
30,1,4.0333,None,59.93,-1000.00,90.15,10000.00,100.00,9891.25,0.00,140.00,-1000.00
30,2,0.0333,Sword.Dodge.F,-10.62,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.0667,Sword.Dodge.F,-6.22,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.1000,Sword.Dodge.F,37.81,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.1333,Sword.Dodge.F,96.08,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.1667,Sword.Dodge.F,142.96,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.2000,Sword.Dodge.F,184.98,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.2333,Sword.Dodge.F,223.47,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.2667,Sword.Dodge.F,256.59,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.3000,Sword.Dodge.F,283.61,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.3333,Sword.Dodge.F,306.50,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.3667,Sword.Dodge.F,327.40,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.4000,Sword.Dodge.F,348.46,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.4333,Sword.Dodge.F,371.89,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.4667,Sword.Dodge.F,397.28,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.5000,Sword.Dodge.F,419.63,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.5333,Sword.Dodge.F,437.09,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.5667,Sword.Dodge.F,451.80,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.6000,Sword.Dodge.F,464.42,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.6333,Sword.Dodge.F,471.27,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.6667,Sword.Dodge.F,473.93,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.7000,Sword.Dodge.F,475.97,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.7333,Sword.Dodge.F,477.48,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.7667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.8000,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.8333,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.8667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.9000,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.9333,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,0.9667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,2,1.0000,None,478.55,-1000.00,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
30,2,1.0333,None,478.55,-1000.00,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
30,2,1.0667,None,478.55,-1000.00,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
30,2,1.1000,None,478.55,-1000.00,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
30,2,1.1333,None,478.55,-1000.00,90.15,10000.00,74.17,10000.00,0.00,-1400.00,1200.00
30,2,1.1667,None,478.55,-1000.00,90.15,10000.00,75.00,10000.00,0.00,-1400.00,1200.00
30,3,0.0333,Sword.Dodge.B,-3.20,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.0667,Sword.Dodge.B,-12.93,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.1000,Sword.Dodge.B,-40.10,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.1333,Sword.Dodge.B,-78.16,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.1667,Sword.Dodge.B,-122.67,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.2000,Sword.Dodge.B,-171.07,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.2333,Sword.Dodge.B,-219.74,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.2667,Sword.Dodge.B,-269.59,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.3000,Sword.Dodge.B,-321.75,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.3333,Sword.Dodge.B,-372.91,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.3667,Sword.Dodge.B,-419.76,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.4000,Sword.Dodge.B,-459.02,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.4333,Sword.Dodge.B,-482.23,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.4667,Sword.Dodge.B,-490.45,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.5000,Sword.Dodge.B,-494.65,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.5333,Sword.Dodge.B,-497.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.5667,Sword.Dodge.B,-495.96,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.6000,Sword.Dodge.B,-494.17,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.6333,Sword.Dodge.B,-493.14,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.6667,Sword.Dodge.B,-491.81,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.7000,Sword.Dodge.B,-490.33,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.7333,Sword.Dodge.B,-488.84,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.7667,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.8000,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.8333,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.8667,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.9000,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.9333,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,0.9667,Sword.Dodge.B,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,1.0000,None,-487.18,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,3,1.0333,None,-487.18,-1000.00,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
30,3,1.0667,None,-487.18,-1000.00,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
30,3,1.1000,None,-487.18,-1000.00,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
30,3,1.1333,None,-487.18,-1000.00,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
30,3,1.1667,None,-487.18,-1000.00,90.15,10000.00,74.17,10000.00,0.00,-1400.00,1200.00
30,4,0.0333,Sword.Dodge.L,0.00,-1002.02,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.0667,Sword.Dodge.L,-0.00,-1008.98,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.1000,Sword.Dodge.L,-0.00,-1043.11,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.1333,Sword.Dodge.L,-0.00,-1109.47,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.1667,Sword.Dodge.L,-0.00,-1160.82,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.2000,Sword.Dodge.L,-0.00,-1209.15,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.2333,Sword.Dodge.L,-0.00,-1254.14,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.2667,Sword.Dodge.L,-0.00,-1297.52,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.3000,Sword.Dodge.L,-0.00,-1339.76,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.3333,Sword.Dodge.L,-0.00,-1378.65,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.3667,Sword.Dodge.L,-0.00,-1412.01,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.4000,Sword.Dodge.L,-0.00,-1438.75,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.4333,Sword.Dodge.L,-0.00,-1460.23,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.4667,Sword.Dodge.L,-0.00,-1477.82,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.5000,Sword.Dodge.L,-0.00,-1492.93,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.5333,Sword.Dodge.L,-0.00,-1503.36,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.5667,Sword.Dodge.L,-0.00,-1508.53,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.6000,Sword.Dodge.L,-0.00,-1512.32,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.6333,Sword.Dodge.L,-0.00,-1515.99,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.6667,Sword.Dodge.L,-0.00,-1518.26,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.7000,Sword.Dodge.L,-0.00,-1519.16,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.7333,Sword.Dodge.L,-0.00,-1518.71,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.7667,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.8000,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.8333,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.8667,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.9000,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.9333,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,0.9667,Sword.Dodge.L,-0.00,-1517.20,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,4,1.0000,None,-0.00,-1517.20,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
30,4,1.0333,None,-0.00,-1517.20,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
30,4,1.0667,None,-0.00,-1517.20,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
30,4,1.1000,None,-0.00,-1517.20,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
30,4,1.1333,None,-0.00,-1517.20,90.15,10000.00,74.17,10000.00,0.00,-1400.00,1200.00
30,4,1.1667,None,-0.00,-1517.20,90.15,10000.00,75.00,10000.00,0.00,-1400.00,1200.00
30,5,0.0333,Sword.Dodge.R,-0.00,-1000.87,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.0667,Sword.Dodge.R,0.00,-994.03,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.1000,Sword.Dodge.R,0.00,-944.75,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.1333,Sword.Dodge.R,0.00,-867.39,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.1667,Sword.Dodge.R,0.00,-820.58,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.2000,Sword.Dodge.R,0.00,-776.59,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.2333,Sword.Dodge.R,0.00,-735.54,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.2667,Sword.Dodge.R,0.00,-697.57,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.3000,Sword.Dodge.R,0.00,-663.31,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.3333,Sword.Dodge.R,0.00,-635.08,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.3667,Sword.Dodge.R,0.00,-611.13,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.4000,Sword.Dodge.R,0.00,-589.08,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.4333,Sword.Dodge.R,0.00,-568.52,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.4667,Sword.Dodge.R,0.00,-551.09,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.5000,Sword.Dodge.R,0.00,-537.47,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.5333,Sword.Dodge.R,0.00,-527.25,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.5667,Sword.Dodge.R,0.00,-519.28,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.6000,Sword.Dodge.R,0.00,-513.25,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.6333,Sword.Dodge.R,0.00,-508.81,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.6667,Sword.Dodge.R,0.00,-506.78,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.7000,Sword.Dodge.R,0.00,-507.21,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.7333,Sword.Dodge.R,0.00,-508.69,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.7667,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.8000,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.8333,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.8667,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.9000,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.9333,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,0.9667,Sword.Dodge.R,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,1.0000,None,0.00,-510.12,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,5,1.0333,None,0.00,-510.12,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
30,5,1.0667,None,0.00,-510.12,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
30,5,1.1000,None,0.00,-510.12,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
30,5,1.1333,None,0.00,-510.12,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
30,5,1.1667,None,0.00,-510.12,90.15,10000.00,74.17,10000.00,0.00,-1400.00,1200.00
30,6,0.0333,Sword.Dodge.F,-10.62,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.0667,Sword.Dodge.F,-6.22,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.1000,Sword.Dodge.F,37.81,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.1333,Sword.Dodge.F,96.08,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.1667,Sword.Dodge.F,142.96,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.2000,Sword.Dodge.F,184.98,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.2333,Sword.Dodge.F,223.47,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.2667,Sword.Dodge.F,256.59,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.3000,Sword.Dodge.F,283.61,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.3333,Sword.Dodge.F,306.50,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.3667,Sword.Dodge.F,327.40,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.4000,Sword.Dodge.F,348.46,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.4333,Sword.Dodge.F,371.89,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.4667,Sword.Dodge.F,397.28,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.5000,Sword.Dodge.F,419.63,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.5333,Sword.Dodge.F,437.09,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.5667,Sword.Dodge.F,451.80,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.6000,Sword.Dodge.F,464.42,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.6333,Sword.Dodge.F,471.27,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.6667,Sword.Dodge.F,473.93,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.7000,Sword.Dodge.F,475.97,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.7333,Sword.Dodge.F,477.48,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.7667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.8000,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.8333,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.8667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.9000,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.9333,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,0.9667,Sword.Dodge.F,478.55,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
30,6,1.0000,None,478.55,-1000.00,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
30,6,1.0333,None,478.55,-1000.00,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
30,6,1.0667,None,478.55,-1000.00,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
30,6,1.1000,None,478.55,-1000.00,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
30,6,1.1333,None,478.55,-1000.00,90.15,10000.00,74.17,10000.00,0.00,-1400.00,1200.00
30,6,1.1667,None,478.55,-1000.00,90.15,10000.00,75.00,10000.00,0.00,-1400.00,1200.00
30,7,0.0333,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.0667,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.1000,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.1333,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.1667,Sword.ParryCounter,5.68,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.2000,Sword.ParryCounter,11.36,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.2333,Sword.ParryCounter,17.10,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.2667,Sword.ParryCounter,22.74,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.3000,Sword.ParryCounter,28.44,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.3333,Sword.ParryCounter,34.71,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.3667,Sword.ParryCounter,41.89,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.4000,Sword.ParryCounter,49.88,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.4333,Sword.ParryCounter,58.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.4667,Sword.ParryCounter,69.40,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.5000,Sword.ParryCounter,71.10,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.5333,Sword.ParryCounter,71.47,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.5667,Sword.ParryCounter,71.65,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.6000,Sword.ParryCounter,71.65,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.6333,Sword.ParryCounter,71.65,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.6667,Sword.ParryCounter,71.67,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.7000,Sword.ParryCounter,71.70,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.7333,Sword.ParryCounter,71.77,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.7667,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.8000,Sword.ParryCounter,70.25,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.8333,Sword.ParryCounter,67.75,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.8667,Sword.ParryCounter,63.98,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.9000,Sword.ParryCounter,60.60,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.9333,Sword.ParryCounter,62.48,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,0.9667,Sword.ParryCounter,61.48,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.0000,Sword.ParryCounter,59.76,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.0333,Sword.ParryCounter,57.97,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.0667,Sword.ParryCounter,56.18,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.1000,Sword.ParryCounter,54.92,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.1333,Sword.ParryCounter,54.99,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.1667,Sword.ParryCounter,55.56,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.2000,Sword.ParryCounter,56.02,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.2333,Sword.ParryCounter,56.50,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.2667,Sword.ParryCounter,56.86,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.3000,Sword.ParryCounter,57.25,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.3333,Sword.ParryCounter,57.93,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.3667,Sword.ParryCounter,58.76,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.4000,Sword.ParryCounter,59.73,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.4333,Sword.ParryCounter,60.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.4667,Sword.ParryCounter,62.09,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.5000,Sword.ParryCounter,63.39,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.5333,Sword.ParryCounter,64.73,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
30,7,1.5667,Sword.ParryCounter,66.09,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
